id,address,version,token0,token1,fee,block_number,timestamp
6523,0xdb66869603d046fc612a7f4a276c924539da8ebd,2,0x4200000000000000000000000000000000000006,0x9146a347ce1991ed02d71005f38675a955f3cb6e,300,11967152,1710723651
6524,0x12936c4146c87a528ec3a50879d6ff55390c2229,2,0x4200000000000000000000000000000000000006,0x76c814969cf7ca0d95323740af9a15573dad0b47,300,11967185,1710723717
6525,0xea0a405a1495ed0de0e08fc63762133361c5b766,2,0x4200000000000000000000000000000000000006,0xeaec15b4cc1d7bd8a7edcf83598dd76fd74861f3,300,11967193,1710723733
6526,0x6c5a4cdce4143d0068090b4205675f9450743d33,2,0x4200000000000000000000000000000000000006,0xbd7773aa1fcfe7b77f039fa2c9abf03af2d35f2f,300,11967214,1710723775
6527,0x27e07e85976f2e4a330ebfe9a8a83396fcdd3d0e,2,0x4200000000000000000000000000000000000006,0xaed1fd8869cef829355f7a2d749473027a3a47f6,300,11967216,1710723779
6528,0xa7d63e998c182e14d51b818f47e1dd8c5ea85872,2,0x076832469cb94f0e4755e835bef1e9f539bce8c8,0x4200000000000000000000000000000000000006,300,11967362,1710724071
6529,0x8993611667bbaf26c91220c8cf7455eaee147dd0,2,0x4200000000000000000000000000000000000006,0xcbb62fcb01ccfe77899cb05598e5ceda29418a1b,300,11967376,1710724099
6530,0xf46b4b2bc58ccdc8dc8aec523fb8d319de790092,2,0x4200000000000000000000000000000000000006,0xb0b00d3203a4fbc5888d8e67fe06b4cf4666459d,300,11967408,1710724163
6531,0xd2d69382043e481270713920047ba19158fa566e,2,0x4200000000000000000000000000000000000006,0x99a50119ed1533713ea6932af8ddc7828e7ae191,300,11967419,1710724185
6532,0x7147d4ea8fb8b405111ee83728409a38a3051e53,2,0x4a506181f07da5ddfda4ca4c2fa4c67001db94b4,0x78a087d713be963bf307b18f2ff8122ef9a63ae9,300,11967458,1710724263
6533,0x2eb3353eb4c6fc8469791d041a0bdae45e4fae65,2,0x4200000000000000000000000000000000000006,0xe906f66e6623f60300270a6a279a44e003ce9bc4,300,11967479,1710724305
6534,0x634bd5245d3bf268fba46c1443a5a4d93b3db1e9,2,0x4200000000000000000000000000000000000006,0xec2f146529e85304992944c80ec1dc55586c1154,300,11967487,1710724321
6535,0xe50233d111837d4b6be50b166361c280cc238203,2,0x4200000000000000000000000000000000000006,0xa038f22a70812760e23bd2fa8055e4dc1ed721ba,300,11967582,1710724511
6536,0x643a77b974394344a469d5a7faf45617b1e5cfef,2,0x4200000000000000000000000000000000000006,0xeb51952754b8acd88f6c5a8b8b3d321ed218f817,300,11967588,1710724523
6537,0xc233c5ee10c3c22e8e37cab102be401937b71f6e,2,0x295b2f6d92277afcbf9589eed36ee08484cb01de,0x4200000000000000000000000000000000000006,300,11967597,1710724541
6538,0xb5aae42ee446a3dcb1798735693dd7ffc2e6ee96,2,0x4200000000000000000000000000000000000006,0xe444975381952d82c1b2f4afae669a937d254ead,300,11967667,1710724681
6539,0x2f999309e9b2a0c509d435b66c291f7ebc9651f0,2,0x4200000000000000000000000000000000000006,0xa019ec27ae454d6c3ec3a81d5a44703b95e95b4d,300,11967695,1710724737
6540,0xf9894b611e90bfca768fda25d7e86e62a4263216,2,0x4200000000000000000000000000000000000006,0x7b83c98f48222e3507ea87cf21794d4450fa9f0a,300,11967697,1710724741
6541,0x66e1cfdadec857af6a85433d331214f146cb499b,2,0x4200000000000000000000000000000000000006,0xa9c7cec52549e89ded4623ef12b6d7529b4616be,300,11967708,1710724763
6542,0x4dea9433d48e717dcffdc17eed71dab8d6357be8,2,0x4200000000000000000000000000000000000006,0x870e04440bef73fd26216bca54e982312c50f486,300,11967739,1710724825
6543,0x9f4a422f49be46b61bcaab9f1fbe85489c6b72b3,2,0x2790ad67fd0a6ce445b499c990793c3e0b5f7502,0x4200000000000000000000000000000000000006,300,11967745,1710724837
6544,0xa29d95273817ca05044ecd9419f92686ab39ad04,2,0x0bb4c0a4b9eacaef423be77969b2fc5b1615e6a6,0x4200000000000000000000000000000000000006,300,11967785,1710724917
6545,0x7130b1e6c59f3f8000e0924658fa7812c5f9bbeb,2,0x4200000000000000000000000000000000000006,0xa78c10e684223764432ad0819e0d52e19e83e273,300,11967787,1710724921
6546,0x6db846003a68966750f0a8467dc22d3048838bbb,2,0x4200000000000000000000000000000000000006,0xbeb15aed5b150a68b39b5d64e0f671900f2dfc7d,300,11967852,1710725051
6547,0x363d0a97f7be68c28bf4ad3c6886f99e752f75d2,2,0x288c6c2fa3018df89129dff45a647081c2295b3a,0x4200000000000000000000000000000000000006,300,11967875,1710725097
6548,0xd0d494761062c3f32e8de4d12a4995c4c98d1e49,2,0x4200000000000000000000000000000000000006,0x532703dde5386dc12c04832dbe5203a2e0d6ed91,300,11967972,1710725291
6549,0x8029df0e03f8b054d7c37e38bfa2fb6d1dd90a38,2,0x18964522953487b7e077c865ece1beeaf6b5b01f,0x4200000000000000000000000000000000000006,300,11967976,1710725299
6550,0x9aae79917a2e9785ad1b1dcede5244c9a0187882,2,0x4200000000000000000000000000000000000006,0x9d8a9aec7adcb2b203d285b9c6f91abbcdf1d7e4,300,11968030,1710725407
6551,0x5b18f2984a7c322e8c314076b9c5fc8c2446d28f,2,0x4200000000000000000000000000000000000006,0xf8bc34ab7ee731ce1fd1eba28d5f73856858d4bf,300,11968111,1710725569
6552,0x6924c669bc2b82178ef00d33a8024aa10afa9abd,2,0x4200000000000000000000000000000000000006,0xcad0ed5cade8ff5bfabc2037826931d0745caacd,300,11968128,1710725603
6553,0x8fe3dbbf1f02cf50a577a2bce8f6003cc501ca46,2,0x4200000000000000000000000000000000000006,0xdc9562209eafeed1e6926197b4fe3f88b869d94e,300,11968138,1710725623
6554,0x97bb46679e2cb42103ba7ce18783e05be74d3e45,2,0x4200000000000000000000000000000000000006,0xae408cd244e0dc44f4edad42ef63e4cf0e46f3e7,300,11968158,1710725663
6555,0xcd27638cff346f9c871b31aff77d2ac5e7d00a6d,2,0x167375e5873b117236da764430c79eb45edec6bd,0x4200000000000000000000000000000000000006,300,11968162,1710725671
6556,0x383dcfe5adb46792fe0f480b627cfb4df296e672,2,0x4200000000000000000000000000000000000006,0x4fcde5e0c5fd5e2900613ebabb9d47ad0f0d6976,300,11968236,1710725819
6557,0xc4d1ca9ba044e864dde579213eb92438f10bc364,2,0x4200000000000000000000000000000000000006,0x4c5e54eb013c9c0e2f05b45369c02c1515b369fa,300,11968256,1710725859
6558,0x0aee0acc88a615a776b19009acf1a5b5e63116ae,2,0x4200000000000000000000000000000000000006,0xbd6ca9f690bee86c6f2011df1c1d7f5db96e016e,300,11968334,1710726015
6559,0xc8ffe66b3b1cf740747cb0789478f680834bc755,2,0x4200000000000000000000000000000000000006,0x577527be03d97c314595fe1a5e653afac9c3d6a8,300,11968347,1710726041
6560,0x1998ac33217dd1308df2b3977db646083d51a7c4,2,0x4200000000000000000000000000000000000006,0xb074091c294161f0e982702f10a7c07c0c8a724c,300,11968497,1710726341
6561,0x8d4c088fa2232c92bd608ecd74383a1f73ea8d17,2,0x17d192220131c206475b6964cdb4a8a2599925d2,0x4200000000000000000000000000000000000006,300,11968514,1710726375
6562,0x514bec2f1765c8ab85861fa35c961ff04ea760a8,2,0x4200000000000000000000000000000000000006,0x94626e16f8177c6f4a88e14128af6d36c7bd7991,300,11968534,1710726415
6563,0x0b7b9196493d532625ee23076b02a09608d4ba8d,2,0x4200000000000000000000000000000000000006,0xb7191916aa253bca7e159269ffc88f6119b6d2a6,300,11968539,1710726425
6564,0x8050deab8716d423da29b236f2d92639ce6b6e25,2,0x4200000000000000000000000000000000000006,0x9724fd360cbcb20986b6d03e3c25a9173ba186ee,300,11968577,1710726501
6565,0xdeb877e69bcda5ac0dd49cfa5539756c92fb3729,2,0x0b07ad9b443508585e112988ece501c2d4f2bc9d,0x4200000000000000000000000000000000000006,300,11968584,1710726515
6566,0xd298d95786c19b7fd871e5a954f9efb02f91cee2,2,0x4200000000000000000000000000000000000006,0x511aab1e3ffe0302911dd842c97576027116a3a9,300,11968608,1710726563
6567,0x723688f53375a22f3ecfed6cfcf13efea2f68446,2,0x4200000000000000000000000000000000000006,0x9da0314582ccfc1c05869bc49e8162a99e63ce30,300,11968725,1710726797
6568,0x79c0aa80f89b49ff61f85d8e07e099bf9d9765ed,2,0x4200000000000000000000000000000000000006,0x787b829b6e820b966ba7ade0e9ca2c383b1d4149,300,11968816,1710726979
6569,0x88389b11f9b7b1f306029d9e1e0cf9ade02e4020,2,0x4200000000000000000000000000000000000006,0x8949ca3fdc7a68e4b1de62a2aeaae92c1570f690,300,11968837,1710727021
6570,0xef1417e3565c123ef8318831adf3b280fe7b91c7,2,0x4200000000000000000000000000000000000006,0xffc41ed8c08db242563577e1b68a9d4964ccc1d4,300,11968861,1710727069
6571,0xaf39100be5575362fb09a2209602e1d324d72cd0,2,0x4200000000000000000000000000000000000006,0xfc954b8cb2c4a54101a4977da71b71a75e7d4f3d,300,11968883,1710727113
6572,0x7c8680bfc951f01d8ad84a020d888ec5c99dc882,2,0x4200000000000000000000000000000000000006,0xe5147dba1dfdb2c1172f6f1b278b29cd85034b7a,300,11968913,1710727173
6573,0x3d01f5465529d68a729590a46124dc8b27628981,2,0x4200000000000000000000000000000000000006,0xbff8e1b7ec8e1105de7b8ffe91f5bc9a3adc6170,300,11968930,1710727207
6574,0xa8256a9674277997773bb259ba4b9e28e1f39cc8,2,0x4200000000000000000000000000000000000006,0x6d668532949a0cac58fa0b41f2163957059d351d,300,11968967,1710727281
6575,0xbd8e6685aa57a91e911e6ab8f26b7d5cd1cdb131,2,0x4200000000000000000000000000000000000006,0xfc8bd290475411e206ed6284ae6ea09a3ab8b4b2,300,11969029,1710727405
6576,0xd60092b78c700091a0207fa3027fbf7c8e137b7c,2,0x4200000000000000000000000000000000000006,0x9aaa844125dfa9d70e433821d0b8053a3897892c,300,11969033,1710727413
6577,0x607a902d6004a5c8342b30f311f72c306b00139a,2,0x4200000000000000000000000000000000000006,0xb57d4817f341547fc64f1205f90ffdcb16d8f699,300,11969079,1710727505
6578,0x86730fe7a8f11cd7a42768aaec6c8a03b2193855,2,0x3d980c2dbf6293d357944565af39bf5ab37c61dc,0x4200000000000000000000000000000000000006,300,11969110,1710727567
6579,0xba16023f2410adb6f61286b430455ef2a0e45849,2,0x4200000000000000000000000000000000000006,0x537fdde7870c08201d466cef5dd83a06a706cdc7,300,11969291,1710727929
6580,0x632b933647d76057c0effc9578e3d1b234631913,2,0x4200000000000000000000000000000000000006,0x68dffae4832e5d6733c0168a8130a096e22c6281,300,11969296,1710727939
6581,0x664e73e59587ce501ab6ee495c09fc7bcc5ac322,2,0x4200000000000000000000000000000000000006,0xc6ee82f2feffc2ed121c873e7f134d66c7ba9bbf,300,11969355,1710728057
6582,0xdb1e8853fc25d4e05179b581e7a5dd9db3483816,2,0x0b741be6e26b602976dd140a6d4a1a812d0786d1,0x4200000000000000000000000000000000000006,300,11969387,1710728121
6583,0x5c6a5a9590d4474c4deb2ed6c8a84b8b197755bc,2,0x4200000000000000000000000000000000000006,0x76f0c9764fab25a315cb6074f55773d19c1930a3,300,11969468,1710728283
6584,0xb590b8bd3e94ee19b65d018d65cb058bbc0e7762,2,0x1cb112095cabe6f7fcb2c32b7d2443c458716ed6,0x4200000000000000000000000000000000000006,300,11969480,1710728307
6585,0x2c87944043ac81fd1ae8b0f0a998b1c4e9802f8e,2,0x4200000000000000000000000000000000000006,0xf1a8551a82b4ad423730bbf0b2028f19d165cf31,300,11969531,1710728409
6586,0xe8f332b0a04b70c0e16404831be181e08f46252a,2,0x0496b1c0205ec3bd1125cad9a32b5ee6574e0219,0x4200000000000000000000000000000000000006,300,11969541,1710728429
6587,0xf9d88e36d85dd2cd399488183a0c8729966eeb87,2,0x4200000000000000000000000000000000000006,0x739d502d96f2791df9c192237fcdb27879e6b399,300,11969589,1710728525
6588,0x3b10a89f760d1022780781d49bd07c3c8a68c312,2,0x4200000000000000000000000000000000000006,0xe799cde7343ceb83b8f3a52d9e9f6cc6b6a39800,300,11969665,1710728677
6589,0xabd8333245f25083318af0f3d88fa74b8bdcf190,2,0x4200000000000000000000000000000000000006,0x7d1d6764e03c3e9d7d0f225db3204d6d63207747,300,11969731,1710728809
6590,0x60c827edb1789be7d3e6bc1f37548a50ad100bcf,2,0x4500f00305f3398a7e736584ee7c97380b20119d,0xb8f97ffac0d3afaaf487ba9d4a33693dedeb7620,300,11969770,1710728887
6591,0xdb6e222109081c1f5104474320b4dd0d84d7f23f,2,0x4200000000000000000000000000000000000006,0xd0294a94d078f6d2dde7b387914d7607d79bee49,300,11969778,1710728903
6592,0xb01a24585b3990e162b97bf825d7e6877fb0f796,2,0x4200000000000000000000000000000000000006,0xaa90924baa3b1677cd2737f5178430728bc69685,300,11969851,1710729049
6593,0xef9dca79d9752093b856dc60de03355c4a37a712,2,0x029481151a76945d1cb415b478fa4371c7037c95,0x4200000000000000000000000000000000000006,300,11969949,1710729245
6594,0xdfad2cf2a48ef4c1753482d1a0fef5861dd49a9b,2,0x4200000000000000000000000000000000000006,0x792ea5ffaa2f4c98a19328f703e89aee90238383,300,11970040,1710729427
6595,0x1eda3e0f257fa6725a4e4cf538589451e01ec08f,2,0x098b9d8274d458f3bf3a463529252cc10c0785bd,0x4200000000000000000000000000000000000006,300,11970055,1710729457
6596,0x0c1c77bf1ea613c6cc57b8171910175a59fcddda,2,0x22535ff2ec104b140536f2c913b75c4b7d6dcbbf,0x4200000000000000000000000000000000000006,300,11970072,1710729491
6597,0x01cc1f383c933caff2faf85f7c19854042a9f3ad,2,0x4200000000000000000000000000000000000006,0x7d4c742b9c35a622be4c6bf6c4511b5f05ef9d47,300,11970149,1710729645
6598,0xfdc34ee764383b470b17a820760abc7acc7d7abc,2,0x029481151a76945d1cb415b478fa4371c7037c95,0x4200000000000000000000000000000000000006,300,11970154,1710729655
6599,0x71df1c7ebf804f8db030e3333b83598d28a0795b,2,0x4200000000000000000000000000000000000006,0xa00826328083efda3c20943742750cb2dc252b34,300,11970227,1710729801
6600,0x84f7cc632c95a6366a9baf0e26715b3e282960ab,2,0x4200000000000000000000000000000000000006,0xa3c8ce51406be48bd43a6fc4baf28765da0fa0c2,300,11970247,1710729841
6601,0xccf64fea1c87a02651b5aaaa463f91819063c4bf,2,0x4200000000000000000000000000000000000006,0xf7a18e22f872b98517eb3ce88606b652e29394fe,300,11970308,1710729963
6602,0x5fe6fa10d2fc2c96de75fe07f557c200bb6ac5ce,2,0x4200000000000000000000000000000000000006,0xf95da30ab7b3f9d366cd4e959abb18a2596815fe,300,11970339,1710730025
6603,0x042fbf83272324e2eed31e74c75d9d64ee206700,2,0x4200000000000000000000000000000000000006,0xd53c25bc0ae35c8f48147d344a43f0fc81cef90c,300,11970402,1710730151
6604,0xa128d60397f81d0f47446da6a8f7ebb887ec34a4,2,0x4200000000000000000000000000000000000006,0xda145636b17bc98f7f95ecfaf229ac864b90eefb,300,11970415,1710730177
6605,0x333179bf25d1b07f170221da171648ff7aa50ce1,2,0x26b95bc7ae66c63fbd7ce2f216af666bb3767e6e,0x4200000000000000000000000000000000000006,300,11970604,1710730555
6606,0xfa7dd0bbf3356df1be7ba6fc65e94145893d29ee,2,0x4200000000000000000000000000000000000006,0x589d2b44ea4edea104ffb8cb4aa0ed90390284d7,300,11970633,1710730613
6607,0x6eb06e8a9b85f2014c00025598e46a55f44f0237,2,0x4200000000000000000000000000000000000006,0x7924fc3f7147a8e9060955d3d170a019e7fd424d,300,11970654,1710730655
6608,0x500de4b0e8924139003ba61a040a0c9e70468475,2,0x4200000000000000000000000000000000000006,0x4dbe4b044432e11fecdbb2debcba708304cff9cf,300,11970795,1710730937
6609,0xc1db38b4989ea7ca956f93c37be13eb0243190a7,2,0x4200000000000000000000000000000000000006,0x87f71eba2f58260c8af43cc26469ba85c896870c,300,11970811,1710730969
6610,0xe5ff6481647f5944717e7184ca1e40c505acde5c,2,0x0753725ea0dab68bcf62988ae92310ea04457d0d,0x4200000000000000000000000000000000000006,300,11970854,1710731055
6611,0x4fb8d0ab5134f77f5cf7669d7a0abb2ca5fc271e,2,0x4200000000000000000000000000000000000006,0xd82189fa22c054a1d234deb6d6b3666cccc17c6f,300,11970945,1710731237
6612,0x4b2564f033498e984925c1d820153b7a6cd4094c,2,0x4200000000000000000000000000000000000006,0xe1cb10838f504aac124f472ff958d4b79757a28d,300,11970985,1710731317
6613,0x6e8e13ed77ae51f5c56c1bfea2ddf837515bf88e,2,0x2d39f59995e2961c29fc5141d11961a9c91d1ee4,0x4200000000000000000000000000000000000006,300,11971025,1710731397
6614,0xbca775c713e0961771a5ca4f91fe404c0f238ca3,2,0x4200000000000000000000000000000000000006,0xd93f791f9ea6f1528ee02469df7aafa650691557,300,11971028,1710731403
6615,0x3a0e09012207887c44351c8ffb83581e08992894,2,0x4200000000000000000000000000000000000006,0xc507e07f84ccb07969cff03d0166c9fb6144cddc,300,11971031,1710731409
6616,0xea2b41daae2ccfcaebbcadf14f8693d2d5db56e9,2,0x4200000000000000000000000000000000000006,0x869c4e4274e5baba01ed2b0dd1ca142bdfc10bf1,300,11971095,1710731537
6617,0x50bdec3f1c6a0b1239e50d9f61b46046e06e8681,2,0x4200000000000000000000000000000000000006,0xcac1df560962a4be8b76ab3c8cb5031125034546,300,11971152,1710731651
6618,0x0f485c59739cb947f893bef3f6a96ce1d2e9a412,2,0x4200000000000000000000000000000000000006,0x4e14cb0d517495701897178bac79e30a3c989602,300,11971197,1710731741
6619,0xa9e72a314341ceb857ec93ef8df9c4a6eb9f1223,2,0x4200000000000000000000000000000000000006,0x8bf8a76031a981121a620d1ed20b29e94074ef1b,300,11971250,1710731847
6620,0x09cfa3c22066f8c8d85d4602bb4cdb4a016651ec,2,0x4200000000000000000000000000000000000006,0x89058f4b34762638e5961f4e3062187bd4d9c7ae,300,11971307,1710731961
6621,0x0bbdac6e6296c9a89a7d91f5a5b1b4f7971250c5,2,0x4200000000000000000000000000000000000006,0x86bb11634d7bff21220e82b8dfeee9b925200607,300,11971399,1710732145
6622,0x0410cbf8f5864c0ceefd7dd707186c3ca9bc5c87,2,0x1cacc03409fdc8b376ad9596778b7c9bd34358f4,0x4200000000000000000000000000000000000006,300,11971490,1710732327
6623,0x4003f499d979b0973da6034c3d4de305062f9b65,2,0x35a197c384dc848446b5e62baae0b8f0b1432eed,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,300,11971614,1710732575
6624,0xe3a29d0bf01b9283c27950a7e58fe465fd39ec44,2,0x2c6d65f4829792801cb487dfdb5e892ba630789d,0x4200000000000000000000000000000000000006,300,11971649,1710732645
6625,0x2292f8cd2584112eaaa64c5a7656c4a5c9ad0c54,2,0x4200000000000000000000000000000000000006,0xdc9dd1423e86a67876e37bd5dca67db0162217bb,300,11971657,1710732661
6626,0x989ebf824e9b202f1762ecd0ddca3913a83f512a,2,0x17195dedef6261cf5a513535132f82913d074bbd,0x4200000000000000000000000000000000000006,300,11971772,1710732891
6627,0x389711905826095691c4f152eb04acf797c43e14,2,0x17e3af620298b62912ac51bc7419cdfa96784859,0x4200000000000000000000000000000000000006,300,11971811,1710732969
6628,0x14a6a9a04b690d6c75aa6c69d33950aea84d91b7,2,0x0a28f9337d86836f35530cf39c930c24cb4c0668,0x4200000000000000000000000000000000000006,300,11971889,1710733125
6629,0x2149523eb53b8a6481c3d1067fd9dc646ac50874,2,0x4200000000000000000000000000000000000006,0x9376dc37e0a6dde71453a9d56891f81a34c6b7a8,300,11971957,1710733261
6630,0xa63c7eae758b8b9d5c83795d2b4550e114038d0f,2,0x01ff8363249c36552d67ea01e76d58e26765c874,0x4200000000000000000000000000000000000006,300,11971970,1710733287
6631,0x30c8c7424c7b872654af3b242cb38c0aee69f311,2,0x3e8bd056d4a331dc8f25d06426d8d4a7e412b012,0x4200000000000000000000000000000000000006,300,11972013,1710733373
6632,0xd448a767ce3c50bd905b9c08dbc2a9e44a7cbd67,2,0x0a28f9337d86836f35530cf39c930c24cb4c0668,0x4200000000000000000000000000000000000006,300,11972053,1710733453
6633,0x9f2aa34ee3c83b760e70641b0400d814e24c7c96,2,0x4200000000000000000000000000000000000006,0x83537b023ab4aa7b5c9f4c525235cffd1f257dd7,300,11972154,1710733655
6634,0xd22a0ef983aa5460e3c42a9fa025b09de9eb1509,2,0x4200000000000000000000000000000000000006,0x78ff7e357f06fb43a618bf43ec90fa609ec0a52a,300,11972252,1710733851
6635,0x6aa44d31e8673db70407d377214e0a70cf61af50,2,0x35a197c384dc848446b5e62baae0b8f0b1432eed,0x940181a94a35a4569e4529a3cdfb74e38fd98631,300,11972385,1710734117
6636,0x7b2576a0396cb4051e0ef812cfe672dc460c4c44,2,0x2a1ff41c45967991de9527fc022f48d1c14586e4,0x4200000000000000000000000000000000000006,300,11972432,1710734211
6637,0x201d632fba11960ac9e93aa6e6c6836d155dc715,2,0x2ce2a354d48d5a6e173b29cf51e7b490872ea1c9,0x4200000000000000000000000000000000000006,300,11972477,1710734301
6638,0x129fdf8cb4d13c53375c4e55ccfe89090056e6d2,2,0x3d15b598a3a918d10dd4592e23c5db95b1b0ba14,0x4200000000000000000000000000000000000006,300,11972496,1710734339
6639,0xd736bd265b64fc3dfad33f09d288afc70c1984c3,2,0x4200000000000000000000000000000000000006,0xed544e207a5f6d006172783cf64915408aa0b868,300,11972519,1710734385
6640,0xafe4a73b6ddfd0551e614b5911c670cea0b65e1c,2,0x4200000000000000000000000000000000000006,0xc3b0e0a8c9ad45cff2015d515e961661b56a676a,300,11972622,1710734591
6641,0x231ddae57e4f2835a83ab2ddc947cfa1a259ff1c,2,0x4200000000000000000000000000000000000006,0xad815efc456cf469856825fe0877e8c981220490,300,11972683,1710734713
6642,0x67d903f4553198a36f3d0a5bce5caa9e2a6a8f12,2,0x4200000000000000000000000000000000000006,0xad38f36258f13fbfed06854ca77b3e47ef3ca0fd,300,11972705,1710734757
6643,0xd3382a977c6f27cc5610efb363606599ac42380f,2,0x21858845238318c506640c8587596332f5b41354,0x4200000000000000000000000000000000000006,300,11972806,1710734959
6644,0xfc51644601d56f1c8664e03e7bc9b01b1fd06727,2,0x0b27ef24e0bf3daff1a72616024227fd1ea36827,0x4200000000000000000000000000000000000006,300,11972837,1710735021
6645,0x8a195b05a558860f02861e31efb01a0d7cd22225,2,0x2e3ba9cbc528a6ddcf31c16fd78fb44a77f7c1c1,0x4200000000000000000000000000000000000006,300,11972946,1710735239
6646,0x815e2465465cf82edadbfd43d50fdb31cfa2b5d8,2,0x06d6046ed85fb3c9990d6eb05f7289e9d5be9509,0x4200000000000000000000000000000000000006,300,11972990,1710735327
6647,0x98aa1c612e2a5e29ed3f0e1e2a1dec260bc8f7ba,2,0x0ba0ef6ebf9a9e064fe74c46c0154b4c3060faf0,0x4200000000000000000000000000000000000006,300,11973041,1710735429
6648,0x4e2fe5834beb75c3ff071f40f5a65dc066fcd2fd,2,0x4200000000000000000000000000000000000006,0xe6b2f4176a3957494c9c5a790fe9127b5f1d6848,300,11973047,1710735441
6649,0xa369072d954c05b7b9ad5a9f020e037e067eaacf,2,0x4200000000000000000000000000000000000006,0x842879fff02512f9f40e6c4e11da6de1917596b5,300,11973146,1710735639
6650,0x27e768341ed5a9ef545b10bf6af0f58660ff6b9b,2,0x0307d50ef794644c8fe32ef4ead967ac9b8aa560,0x4200000000000000000000000000000000000006,300,11973199,1710735745
6651,0x8c05e11eedbab33405da90c88656a339a5d0c7cf,2,0x4200000000000000000000000000000000000006,0xd451382c01959db5aa9a7c89ddd09a29001efcdb,300,11973228,1710735803
6652,0x890cfa92c63c45a2c6996c226f3b4fd31f872eeb,2,0x4200000000000000000000000000000000000006,0x4f2c0ea3d8eb1259c0eb2c0168d3df2c808e034a,300,11973233,1710735813
6653,0x893f0d349b3cbfc3d3214ed4bcec1dd81a07d9b6,2,0x4200000000000000000000000000000000000006,0xa4106895b096c006c9763a2d8fd5815fc1800a9f,300,11973239,1710735825
6654,0x7e4974abfa3fae921b8a67521f231fbe54a22875,2,0x2b65f595a6e87a50c5f1def964fd5a6f53983c2c,0x4200000000000000000000000000000000000006,300,11973354,1710736055
6655,0x903dad7774c854a5cf4c02b74b8b8529d536ae7f,2,0x0307d50ef794644c8fe32ef4ead967ac9b8aa560,0x4200000000000000000000000000000000000006,300,11973395,1710736137
6656,0x1e1a41ee44da0b5119324edc2c8965081e17f2b1,2,0x4200000000000000000000000000000000000006,0xb549230c64a4e0177562b64ce5f6169fcf42f6bc,300,11973578,1710736503
6657,0x7a757c37d1bb2864e416e80c21d9b8193f473b76,2,0x4200000000000000000000000000000000000006,0xf221cf853ca4f63e328a16dbdfdf1b947e33bf4d,300,11973579,1710736505
6658,0x8f0d180e71253e8fc20be5ee7a4763ec0a5c9db7,2,0x16b124fc559e4dbf93fcac39fd1b9bf265f8f90a,0x4200000000000000000000000000000000000006,300,11973627,1710736601
6659,0xe496b51b16e21ca69176115a5d4ae55c25b3e0e0,2,0x4200000000000000000000000000000000000006,0xf41525be0465f5a6e56990938c5eab20c45d3d54,300,11973785,1710736917
6660,0x8b2ab6a2b4be73167b9d02da10e7456e1dd577b5,2,0x2033521e6ac216b03c3f5cb7d03b2fbe9bff1990,0x4200000000000000000000000000000000000006,300,11973830,1710737007
6661,0x7a755ddb2011cb7d7d049721dd5cc0dd14f47a73,2,0x4200000000000000000000000000000000000006,0x7117e459ca8288b5af36b41461543d5ecb29171e,300,11973872,1710737091
6662,0x61830ea4ade587b09d0626a0202a0b9e2783806b,2,0x4200000000000000000000000000000000000006,0xa6bfadca89761d90c1372c5cc0706dfcaa498cfe,300,11973964,1710737275
6663,0x25800be65296c6d25576945d09ac56dde17cc963,2,0x4200000000000000000000000000000000000006,0xd9558d3c9e8f730e12ecb7ae3133e70aef3a55af,300,11973968,1710737283
6664,0x8efdecc8659705c712e17e38dc36d1467bce2732,2,0x4200000000000000000000000000000000000006,0xe7fc97e629a08f9973fc789918def10866108a57,300,11974040,1710737427
6665,0x992ac346f577d871eee6992cae82061595b719cc,2,0x4200000000000000000000000000000000000006,0xa9fb7ffe8dfd5817a2b0352037ff96d0bf0c1a34,300,11974111,1710737569
6666,0xc9b64b762984cb85eae7eeaa485bcb79d9c9d881,2,0x2e909ed7e771b879d93d9b3caaee40494e750f70,0x4200000000000000000000000000000000000006,300,11974159,1710737665
6667,0x7b6ffbf54fc05c4f8c9d204da54326f8b31859f8,2,0x4200000000000000000000000000000000000006,0xb596b6ff8280d01e6bbd0d41496e6a164b15ac2a,300,11974190,1710737727
6668,0xfdc26e3c562a315a0b178f6f5ac8ab4cbae87995,2,0x4200000000000000000000000000000000000006,0xa436c4ea34968f77ff75b34dd392bfb190428995,300,11974197,1710737741
6669,0x00d8bf73eab7c1476d2c1433c377a4c1a7c35426,2,0x4200000000000000000000000000000000000006,0xbb5f994deca20631fbd7925bec4af62bc1d6ae28,300,11974275,1710737897
6670,0xf2c8c79071f8a8de6f50ffbc135160f214d6aae8,2,0x2e489ebb9c61f933f37d2283df4c36ec5e6e25fd,0x4200000000000000000000000000000000000006,300,11974347,1710738041
6671,0xb3026e4f50d040632e54646eea355cd9085c4a91,2,0x2487a07dd530755fd6e20011e9826d038104fc8c,0x4200000000000000000000000000000000000006,300,11974396,1710738139
6672,0x49436d934ed9ee5dc60c5068e2551afc8ebe826d,2,0x4200000000000000000000000000000000000006,0xc795386725e623b72fec239313e36878b4f7d917,300,11974553,1710738453
6673,0xaf499c7825d527b233c63fde55dda05af2bd3bea,2,0x4200000000000000000000000000000000000006,0xbf06677a52bf41c05960d4def55ed5dea44ff4cf,300,11974992,1710739331
